 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78
351 9.476221160695236e-08 1.3882503680547775e-07 7.365373005456804e-08 -2.5305869228353402e-08 -4.1200301952507937e-08 -3.849770670495073e-08 -8.846537701675801e-08 -1.1854475259812753e-07 -5.9523746940492534e-08 -1.873068856317647e-08 3.0106552313295354e-08 3.2947645915092186e-09 9.736969109998908e-08 1.83202109371641e-07 1.1507311028374607e-07 7.401722864315393e-08 1.042540135183988e-07 -2.40076188470025e-09 -1.2304806152291583e-07 -9.791217916234342e-08 1.356577734042296e-07 -1.864695557801224e-07 -2.724042350745861e-07 2.054227209881539e-07 2.2671864388694668e-07 1.4010939739828687e-07 8.430635055211679e-08 2.4196030348202602e-08 6.843053216768808e-07 1.058903252398563e-07 -1.10319066581988e-06 -3.631834654382314e-07 -7.842535039131604e-08 -1.1308931450586277e-06 9999.0 -5.474948234335977e-07 9999.0 -3.909387294165979e-07 -1.8694168710409792e-06 -1.0467853832076028e-06 1.382276755222233e-06 9.174456031424221e-07 -7.906547162190989e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
352 1.1012370180794865e-07 4.5394752298336225e-08 -2.1537803836475874e-07 -5.294820980929119e-07 5.801942005286741e-08 1.370285525825731e-07 2.780993100531722e-07 2.5985198287566264e-07 7.088176560877791e-07 5.774166948543735e-07 6.263494535117479e-07 6.912253939945672e-07 8.901065993305281e-07 8.870971832796563e-07 3.3911501061834394e-07 -5.100811568720129e-07 -6.711097277525992e-07 -6.795148920748002e-07 -9.456175119991025e-07 -6.624247684021197e-07 -7.914637674142004e-07 -4.258769866236757e-07 -4.947547994876469e-07 -4.87598003231586e-07 -5.264255960022499e-07 -2.217296226300041e-09 -3.4370866215434583e-07 -6.476390479652225e-07 9.125160761518785e-08 -7.308940690613685e-08 4.156874408674143e-08 -6.364715542012658e-07 -7.472716624681514e-07 -6.351731953398805e-07 -8.139506273348894e-07 -1.2222277795350157e-06 -6.796390321523259e-07 5.798626846810129e-07 -1.5817544226443136e-07 -4.519960031590155e-07 -5.219165101892633e-07 -2.6400887026181727e-07 9999.0 4.873335750466657e-07 7.500923160748795e-07 1.4218952453931223e-06 1.175618732890261e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
353 9999.0 9999.0 9999.0 9999.0 2.7113356018455783e-08 1.1521709053976419e-08 4.279468535559149e-08 4.7625244258607705e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 1.5071700084718498e-07 7.048710914424012e-08 -2.635139236333208e-07 -3.81214679589316e-07 -3.591625621915955e-07 -3.9558771066828985e-07 -5.13735535021702e-07 -4.527539598137075e-07 -4.6827221360416063e-07 -2.762800873098196e-07 -4.1426594141920106e-07 -1.6181190642664292e-07 -1.3710121814527155e-08 1.038323754193175e-07 -6.024060788854899e-07 -6.747527896931159e-07 -4.3311625154494347e-07 -7.853617189488714e-07 -7.368515500002454e-07 -7.593420123061484e-07 -6.97093653432548e-07 -7.187120930553645e-07 -6.062440302642638e-07 -6.66230583935775e-07 5.909817749439299e-07 3.896127784980499e-07 4.678721464102717e-07 9999.0 3.6856958440776187e-07 3.906595217836559e-08 6.843029676341087e-07 6.816837338782818e-07 1.362294116237988e-06 4.375123346352078e-07 -3.99987882181769e-07 1.4093127922023795e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
354 -2.6789682671949713e-08 -5.531933973979649e-08 -6.582111690255145e-08 -3.389127679350005e-08 1.0424040822039442e-07 1.1737880616711182e-07 2.0199538665753386e-07 1.942257089216571e-07 3.2181687625820873e-07 3.684631570469715e-07 1.957114317219588e-07 8.922944769498323e-08 7.463511434844267e-08 2.822044558997449e-08 -1.326922588781371e-07 -5.754761097388064e-08 -2.098221866479769e-07 -3.1312998464082303e-07 -4.259367107670384e-07 -4.75714901994866e-07 -1.417589548297665e-07 -4.3571754155963636e-08 -5.209199634681546e-09 -1.1686076609976279e-08 8.88642921328451e-08 2.525614840036253e-08 1.049090760702203e-07 1.7603784725814918e-07 3.02166654585255e-07 4.554133299559042e-07 7.710989090714388e-08 -4.2869889844907616e-08 -2.140103307621251e-07 -8.101863294448268e-08 -2.276872229750197e-07 -1.5159477931768627e-07 -6.249071836773657e-07 -1.0535562260527869e-06 -1.156826884969656e-06 -1.455011280922482e-06 -2.2520600719659495e-07 1.9887244202822028e-07 8.150141315219735e-08 -4.824590312321261e-07 -4.800722336546869e-07 -5.378651219912786e-07 -2.9828380882581916e-07 9.969237285560806e-07 1.3754978885650815e-06 9999.0 3.160760517020527e-07 9999.0 2.1129348942861946e-07 1.7889203339799207e-06 1.8922682922872414e-06 1.6670228040337977e-06 9999.0 -1.2394241198692642e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
355 1.2610289335667537e-07 5.237285685764066e-08 1.0001659372301007e-08 -3.322600864058113e-08 -1.3348804524164269e-07 -1.0476956069775723e-07 -7.737673359161497e-08 -5.691716150779684e-08 -2.1586221813802773e-07 -1.7700122496492593e-07 -1.8014917950057e-08 5.175512272948877e-08 3.6940550127501456e-08 6.426282373884093e-08 3.7186918689385065e-07 1.9753694757177715e-07 9.258185214666466e-08 9.432380936574153e-09 -7.513044070642495e-08 2.5357969400010225e-08 -1.69702639684676e-07 -1.1536318414047604e-07 -6.27695154588118e-08 -6.687352082683825e-08 -3.215916172156137e-07 9999.0 -1.2470713462665693e-07 2.0432544809425338e-08 4.3625047124410327e-07 9999.0 9999.0 -1.298284757786251e-07 -2.677383202481195e-07 -3.3101335507227144e-07 -2.737413516214757e-07 9999.0 9999.0 -5.043303387220663e-07 -9.06786223847787e-07 9999.0 9999.0 4.428226592092588e-07 9.587681576552842e-07 7.529156521850144e-07 5.179547956824569e-07 9999.0 9999.0 1.7774570516104354e-07 2.8268807397372964e-07 9999.0 9999.0 9999.0 9999.0 -8.499542576640869e-08 2.6118132227610113e-07 -1.7299852515925278e-07 9999.0 5.564886953187519e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
356 1.6938240126675225e-07 1.108921999990714e-07 4.814880629310146e-08 2.0752329846038258e-08 6.429078275807557e-09 -1.820098843680756e-09 -2.243946717223236e-08 7.441114743379262e-08 -1.9931983548990833e-08 -1.9698486746302382e-07 -1.294728180111669e-07 3.0861728588660244e-10 1.731100765546366e-07 7.308052267760767e-08 2.7317821954176172e-08 -1.5289800613479406e-07 -1.921074822178379e-08 -1.6201569986330477e-07 -3.3829799681694707e-07 -1.7216484738543849e-07 -2.0136734894184243e-07 1.7409618229435136e-07 -1.8487920381642742e-07 -6.6362179829174505e-09 -2.2343604571121656e-07 4.107347670942966e-08 -2.345233738895496e-07 1.4735960056947629e-07 1.0833870660367565e-07 9999.0 1.6695068473078862e-07 -9.596514256638244e-07 -5.845357244157023e-07 -5.683974210913687e-07 -1.1596583127771279e-10 -4.201451897472006e-08 7.941300744693532e-08 9999.0 -3.2055648925508014e-07 9999.0 -5.228354383949384e-07 9.694593387720776e-07 8.509358379993217e-07 9.467277941067318e-07 7.65038906933889e-07 6.949392304858043e-07 5.005475836837893e-07 9999.0 7.924702583062168e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
357 1.5575785170122303e-07 7.405702151614717e-08 -4.823931324480164e-08 -9.601544133200474e-08 -6.662450034297787e-08 -5.120234301242851e-08 -6.624857135868181e-08 6.017767651268415e-08 -9.813986761539425e-09 2.260505174266428e-08 -5.341265149022859e-08 1.7638344581810966e-07 2.9620016061487304e-07 1.7144679653634898e-07 2.2086729068206964e-07 3.1540370653371e-08 -2.162269109362585e-08 -2.657115628450908e-07 -3.637000174187194e-07 -3.292597217310574e-07 -4.643824730723971e-07 -6.263848327773638e-07 -3.3720230235788965e-07 -1.122879403725346e-07 -3.440232537958751e-07 -2.217597473748127e-07 -2.60372041152487e-07 1.0938217142891238e-07 2.911452608691071e-08 -7.907736352242045e-08 3.2327767666014567e-07 4.083431567836074e-07 -4.8794986509329484e-08 9.530475807839718e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
358 6.581560663883544e-08 3.982528192715545e-08 -3.667255840525031e-08 -1.107308400252561e-07 -1.7464629287775974e-07 -8.530983058969593e-08 -1.247406219970166e-07 -8.282498598082864e-08 -4.863446619379887e-08 9.887721229891318e-08 2.6211616159777346e-07 3.0189650995332453e-07 3.4991765747217393e-07 3.540918944186531e-07 1.7050194834823719e-07 -1.2422697089796855e-07 -1.9182200720153138e-07 -2.5828894991793343e-07 -1.7266015730485306e-07 -6.560466273070256e-07 -7.522407203305257e-07 -8.738116073491642e-07 -6.581710092252248e-07 -5.211714154505244e-07 -1.491220272694806e-07 1.9392598375568868e-07 3.5661499974469563e-07 5.051396687047218e-07 3.305290319710077e-07 7.609830214558329e-07 5.556187653834861e-07 7.303141602226029e-07 5.285358282991142e-07 3.883867833775311e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 -1.1479125191261988e-06 -9.353787931677679e-07 -7.989704419332673e-07 -6.673681726352527e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
359 6.4732823712592284e-09 4.635959038728401e-08 3.391267412435087e-08 -1.580145581482172e-07 -2.346387502002549e-07 -1.2319302102793574e-07 -4.8587215812216216e-08 4.381411968448103e-08 -4.965046375508728e-09 1.3991572016542687e-07 1.678010627434234e-07 2.806841343027279e-07 2.826587818360195e-07 3.2126192489703176e-07 3.2978269089942733e-07 9.644026879791097e-08 -6.050434954926062e-08 -1.26376442717345e-07 -2.576612568529256e-07 -6.078454010050146e-07 -6.623948923165923e-07 -8.802433820073748e-07 -6.798336322148023e-07 -4.844821805707926e-07 -3.9240648085894514e-07 -5.167253136747886e-07 -5.579802878858282e-07 -3.966520109494843e-07 -6.498471736487348e-07 9999.0 9999.0 7.840090084228525e-07 5.804794244423337e-07 5.02729894907634e-07 9999.0 1.1443478890050875e-07 -1.2280965793758537e-07 -5.967669893303609e-07 -4.303355785629905e-07 9999.0 9999.0 9999.0 -3.15454717110185e-07 -6.343658661479356e-07 9999.0 6.316913000683361e-07 1.336117368325549e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
360 1.9648448155955658e-07 1.346284035084326e-07 3.5749418334552324e-08 -8.692516367269635e-08 -1.643009005564504e-07 -3.0650150250668477e-08 -2.0948032266111424e-07 -5.0078032294323915e-08 -3.953478660658843e-08 -1.053547463809293e-07 4.670283923034407e-08 1.1678490727232742e-07 1.2535126485060991e-07 3.929969178634176e-07 3.969715590657999e-07 1.2353964293439257e-07 4.255330978443891e-07 4.842155707626909e-08 -1.402673029155302e-07 -1.869537814659029e-07 -3.9062547402605965e-07 -2.849537126846237e-07 -1.1372271463197196e-07 -4.0496786221096285e-07 2.2478858232726087e-07 -6.811990551443904e-07 -1.0329434511611542e-06 -9.404768840840475e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
361 1.7896039187900772e-07 1.5863816506090427e-07 1.2509404976113223e-07 6.170293004888777e-08 -6.3969369648581845e-09 3.834209134847612e-08 -8.287174884766813e-08 -4.626646994616507e-08 -5.5492527289735737e-08 4.761982035595684e-08 6.102314116423408e-08 1.6313295784906105e-08 5.897045437972323e-08 8.624281608445668e-08 2.8060585055582916e-07 2.3813868874319371e-07 3.5626073467771324e-07 1.5479932411726967e-07 -2.130377853389898e-07 -3.068036473727379e-07 -4.3418217736486404e-07 -2.7854939687840217e-07 -1.703105795499202e-07 -2.16326123828099e-07 -5.086432189884509e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
362 1.7045885275320615e-07 1.2974943747311965e-07 7.174706141003643e-08 6.50841982706914e-08 -3.3806084554250797e-09 -7.203268087283536e-08 -1.0025754093132106e-07 -1.725689478107376e-07 -4.675163081673379e-08 -1.940599893106663e-07 -2.0038728301668118e-07 -2.963988004636407e-07 5.266403248617342e-09 4.364832793052492e-08 2.5370760624406657e-07 3.1833183873733764e-07 3.9252753922144067e-07 5.525554054971186e-07 2.6795260554594533e-07 2.2642224422817702e-07 1.72424870541549e-07 5.377782097078946e-07 1.3454268336645068e-07 -2.0453229735952982e-08 -4.425885104095095e-07 -5.42235739062367e-07 -6.968670872390634e-07 9999.0 9999.0 9999.0 9999.0 7.003404310850844e-09 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
363 1.2834397246585283e-07 1.1800526612175689e-07 4.3929168126321924e-08 2.4189371409667662e-08 -3.6675746694230317e-08 -1.1341144219825165e-07 -9.642730005910697e-08 -1.070546883138926e-07 -1.1466109251598832e-07 -1.231846688147311e-07 -1.1972230018656827e-07 -9.054950046781267e-08 -1.1181145497461478e-08 1.2649947850257658e-07 2.4579380626541536e-07 4.032357652809629e-07 3.5234580882448894e-07 3.3094876567962843e-07 3.4137200173266603e-07 1.478350090001342e-07 -9.198159162128717e-08 4.130825569874293e-07 3.5013551011853093e-07 1.95540449541561e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
364 2.5070806439329515e-07 1.4036276090884785e-07 1.3776592971620693e-07 3.525590691944884e-08 -4.560901189583879e-08 -5.81615383913764e-08 -4.01221388566412e-08 -6.116492133990676e-08 -8.736893029107225e-08 -1.3671538293590168e-07 -1.896869697375925e-07 -5.488211979633225e-08 -1.8386023726410798e-08 2.923478761457429e-08 1.9690483183017503e-07 2.185513798877294e-07 2.2477137851852407e-07 2.2597533529115244e-07 2.3079142040228838e-07 1.6906047081464947e-07 9999.0 4.949989083354181e-08 -3.170091829789866e-08 -6.000125166473566e-08 -1.974071176332775e-07 -1.0266461661812778e-07 1.362748407458786e-07 2.389472206653342e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
365 1.5058429485866898e-07 1.2054898749841474e-07 1.2918168992280926e-07 4.767835104910423e-08 -2.7333285145311155e-08 -6.193103615699418e-08 -7.081725607735491e-08 -2.660934521737025e-08 -1.2611307463833622e-07 -7.342561259926145e-09 -5.35767790566131e-08 -1.1060443147918849e-07 -8.362834870107843e-08 5.490113491968394e-08 1.797539161046649e-07 2.974390050233943e-07 3.4526724859826285e-07 2.40563354703128e-07 2.1703279120084161e-07 -1.6816552485854584e-07 -1.0378114004333002e-07 -1.078180523653833e-08 3.3940085865143665e-07 1.890311218727599e-07 1.3475292462826634e-07 6.851030125685774e-08 -3.506184795128209e-07 1.5733009022368915e-07 2.0072293738486075e-07 4.987554919903539e-07 4.322588839164024e-07 5.010416120232412e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
366 2.2270049285740827e-07 1.682615149484098e-07 1.5045553291466276e-07 2.6018703824730362e-08 -2.970841407579226e-07 -3.251208398585156e-07 -9.627242520080866e-08 -7.020156104799174e-08 -1.4286518940165476e-07 -1.6250202681868696e-07 -8.675767218376573e-09 8.864119625093234e-08 6.081474674673536e-08 2.2341762111959353e-07 3.721240395012759e-07 3.3521927012712345e-07 2.0234428501478502e-07 3.8001991436167915e-08 2.6922424757600837e-07 9.560880047144236e-08 -6.610046283749575e-08 -2.821198617222509e-07 -8.257739845695078e-08 -5.912753598431374e-08 2.191118638346871e-07 4.1127635176728703e-07 1.8308943960408342e-07 6.189170643434006e-07 5.873915036707996e-08 2.0336570346357478e-07 3.3994712708060253e-08 2.7936699589555994e-07 6.326755481342096e-08 -3.6711859587123396e-07 -9.053292328156205e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
367 2.869363260953306e-07 2.7385613499652425e-07 3.2279604466966647e-07 -1.777168512228844e-07 -2.723975753207083e-07 -3.1443083480861264e-07 -8.298800986950049e-08 -1.3231934394726207e-07 -2.9909652300945825e-07 -2.3563329230079003e-08 -1.1751620702518207e-08 7.01234432782781e-08 1.6336405798289326e-08 4.305625127793859e-07 4.6973316918397483e-07 4.679640186561139e-07 3.3344355336259037e-07 4.582461856637451e-07 2.913139775914764e-07 -3.078609652500714e-07 -6.470663628684115e-07 -7.246805443511077e-07 -4.191729497821149e-07 -8.146701390624721e-07 -7.0186691807106e-07 9999.0 -7.292908969899244e-07 -8.859475475680516e-07 -3.897322836408251e-07 -7.243240224895501e-07 -5.0767086844503305e-08 -3.6743929932966423e-07 -7.641943035511993e-07 -2.8992574315707217e-07 -3.792927211152917e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
368 2.7908011033211885e-08 5.4232523188225574e-08 3.995709592608282e-08 1.4452667174244172e-07 3.215187017553169e-08 -1.0366646263613987e-08 2.7678703050725515e-08 6.026901163355385e-08 -3.3822575390540566e-08 -9.346785830186795e-08 1.2966808863679977e-08 6.058079574424009e-08 6.819588187418372e-08 1.1947113437796728e-07 2.894106170284721e-07 3.869906868120229e-07 3.8409667315759245e-07 2.0606375090144172e-07 1.8477519879473736e-07 4.1116273816560115e-07 3.9202325599262366e-07 -6.309773953791717e-08 -1.813497183124857e-07 -3.8940552239176433e-07 -5.554450232085435e-07 -8.337729872021216e-07 -8.431272292194376e-07 -4.5245915075520944e-07 -3.9744342831344093e-07 -1.1935693228626111e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
369 7.373297336565454e-08 4.347374474368131e-08 5.215534686971471e-08 4.190210546049975e-08 -2.3636468346716924e-08 -1.2193523615921773e-07 2.0030333439551332e-08 -9.827131408061232e-09 -3.7484707692326916e-08 1.2511744908955561e-08 1.2432440912367324e-07 1.783194727531211e-07 2.1198558756448593e-07 2.619360229569807e-07 4.140009328819782e-07 5.619507119033837e-07 2.971939838369306e-07 4.09554669142715e-07 3.340964652130268e-07 2.432908022824253e-07 -9.3285067278593e-09 -1.2703772413361334e-07 -2.0652253332068014e-07 -3.676235033684225e-07 -5.806512140446571e-07 -6.54187894212433e-07 -6.016752688106641e-07 -9.133052758798862e-07 -9.423660861991201e-07 -1.126768800121401e-06 -1.139708851094527e-06 -6.609024692238252e-07 -1.0594865181481771e-07 -1.9141433355305855e-08 9.299552859901653e-08 5.4402032203124705e-08 1.71345491225941e-07 5.802204168696462e-07 7.405694862037224e-07 1.5286860819838553e-06 1.805782829933563e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
370 -1.3140254621744834e-07 -1.2071291234025303e-07 -1.6602025724520318e-07 -1.8384090589281967e-07 -1.216165084590095e-07 -2.5774097296059996e-07 8.982117272875333e-09 -6.137210965530681e-08 -2.255638780055876e-07 6.588736520764005e-09 7.582452007594937e-08 1.7199024798190043e-07 2.1683498224432124e-07 3.624771603825995e-07 3.4264077355668403e-07 4.264845258189406e-07 2.7983426277979445e-07 3.112884915066876e-07 1.1182665692236963e-07 2.31600228472945e-07 3.0410797325376836e-07 6.364118436981476e-08 1.0559301004134186e-07 -1.945878722741754e-07 -1.2366289417107858e-07 -3.512945336278721e-08 -1.7962593672995351e-07 -2.2145867662951916e-07 -2.608606652567356e-07 -3.980282478499188e-07 -3.493814075069479e-07 -5.343398749054752e-07 -5.067638643527898e-07 -1.5480692306781565e-08 -3.6223987430633255e-07 -3.973037089776616e-07 -1.5089404627989114e-07 -2.7655181403285677e-07 2.2738491123528523e-07 2.712315737974317e-07 -2.0726813432827703e-07 4.101349813700728e-07 9999.0 -2.7875107427339863e-07 9999.0 9999.0 9999.0 9999.0 1.1916805788464302e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
371 2.1260193994875788e-07 2.446063803114701e-07 1.7535833276387428e-07 9.809612192558156e-08 2.7620031122857472e-08 -1.0674870575747173e-09 3.843995709981329e-08 3.4825186889286685e-08 -1.962791387218523e-09 -6.086135135097586e-08 -1.7041045616762852e-07 -1.6364880309711485e-07 -1.8951086244457738e-08 1.1788183284297609e-07 2.816431502054842e-07 2.5534117847015447e-07 1.3954623717486305e-07 1.249984928742132e-07 1.633964470346531e-07 1.3131816250715456e-07 2.400123388450264e-07 -9.772783669514763e-08 -2.4262229491380725e-07 -3.0736916879605277e-07 -5.059692991810037e-07 -4.751857482869026e-07 -3.265091439083463e-07 -3.1404912703043627e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 -8.868806485370081e-09 -4.977799825073194e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
