,0
2013-06-29 15:20:00,143.41172454425046
2013-06-29 15:25:00,139.40211946108914
2013-06-29 15:30:00,125.52951851270299
2013-06-29 15:35:00,115.7100991399752
2013-06-29 15:40:00,123.6962569289174
2013-06-29 15:45:00,145.51904694971304
2013-06-29 15:50:00,138.77170585828154
2013-06-29 15:55:00,111.12231680755355
2013-06-29 16:00:00,109.51404198074712
2013-06-29 16:05:00,129.1694123662381
2013-06-29 16:10:00,160.18287357537812
2013-06-29 16:15:00,136.7798917012881
2013-06-29 16:20:00,144.18840774740318
2013-06-29 16:25:00,137.26282367155054
2013-06-29 16:30:00,169.92117266356857
2013-06-29 16:35:00,125.98980859202068
2013-06-29 16:40:00,162.65912394038605
2013-06-29 16:45:00,139.18607628717183
2013-06-29 16:50:00,121.50307026392436
2013-06-29 16:55:00,115.37015555930398
2013-06-29 17:00:00,121.20724841052083
2013-06-29 17:05:00,134.87677669274856
2013-06-29 17:10:00,123.11042777168444
2013-06-29 17:15:00,109.25253342740918
2013-06-29 17:20:00,130.3994001231605
2013-06-29 17:25:00,137.9951292786522
2013-06-29 17:30:00,120.17264075091497
2013-06-29 17:35:00,133.03127520287242
2013-06-29 17:40:00,76.52245935202062
2013-06-29 17:45:00,95.08502311505943
2013-06-29 17:50:00,117.80853028044267
2013-06-29 17:55:00,88.86267414620025
2013-06-29 18:00:00,73.98176691854856
2013-06-29 18:05:00,83.64394234774207
2013-06-29 18:10:00,90.68844464296822
2013-06-29 18:15:00,78.79299116291078
2013-06-29 18:20:00,
2013-06-29 18:25:00,61.53492733327748
2013-06-29 18:30:00,91.85507405903167
2013-06-29 18:35:00,63.090607517534934
2013-06-29 18:40:00,81.28749942302017
2013-06-29 18:45:00,71.1927113660466
2013-06-29 18:50:00,68.94861726266663
2013-06-29 18:55:00,69.12405524249483
2013-06-29 19:00:00,45.58448678133081
2013-06-29 19:05:00,46.2780068954352
2013-06-29 19:10:00,17.001682382237465
2013-06-29 19:15:00,55.78703595037683
