,0,1,2,3,4,5,6,7,8
39,1.799999999999999,-0.29999999999999893,0.40000000000000036,-0.3000000000000007,-0.3000000000000007,0.8000000000000007,-0.9000000000000004,0.20000000000000107,-0.7000000000000011
40,1.200000000000001,0.29999999999999893,-0.5999999999999996,-0.09999999999999964,-1.8000000000000007,1.9000000000000004,-1.5999999999999996,0.6999999999999993,-0.7999999999999989
41,0.10000000000000142,0.8999999999999986,-0.5,-1.0999999999999996,4.2678867441052546,5.0,-0.9000000000000004,-0.5,0.0
42,1.1999999999999993,-0.40000000000000036,0.3000000000000007,-0.20000000000000107,6.1075853550247761,5.6889797931284294,-0.29999999999999893,0.09999999999999964,-0.5999999999999996
43,1.0999999999999996,-0.09999999999999964,0.09999999999999964,-0.09999999999999964,-0.09999999999999964,0.0,-0.3000000000000007,-0.1999999999999993,-0.8000000000000007
44,1.3999999999999986,0.20000000000000107,-1.4000000000000004,0.5999999999999996,1.3000000000000007,-1.0999999999999996,0.09999999999999964,-0.09999999999999964,-1.200000000000001
45,2.0,0.1999999999999993,-1.8000000000000007,0.20000000000000107,-1.0999999999999996,1.6999999999999993,-0.09999999999999964,0.0,-1.3000000000000007
46,2.200000000000001,-1.5,-0.40000000000000036,-0.3000000000000007,-0.8999999999999986,1.0999999999999996,-0.3000000000000007,-0.5999999999999996,-0.1999999999999993
47,1.799999999999999,-1.5,0.20000000000000107,-0.40000000000000036,-1.3000000000000007,1.8000000000000007,-1.5,-0.3000000000000007,0.40000000000000036
48,2.0,0.1999999999999993,-1.5999999999999996,0.0,-2.0,1.799999999999999,-0.7999999999999989,0.5999999999999996,-2.5999999999999996
49,0.09999999999999964,1.5999999999999996,-0.1999999999999993,-0.7000000000000011,-1.799999999999999,1.1999999999999993,-1.0,3.3660305214633364,4.1653636266105289
50,1.0999999999999996,0.40000000000000036,0.09999999999999964,1.4000000000000004,-1.9000000000000004,-0.20000000000000107,3.1027531364665841,5.0083563380876921,9.7584594547789436
51,0.40000000000000036,-1.700000000000001,3.700000000000001,-2.200000000000001,0.7000000000000011,3.4414574945878589,0.6000000000000014,5.2359125382245963,6.0234055503294872
52,-0.20000000000000107,-2.799999999999999,4.6,-1.8000000000000007,3.2452036878141977,-1.5,0.6999999999999993,4.9409119017724255,-4.5
53,-1.5,5.7695021333929262,5.300000000000001,-0.6999999999999993,3.4659781282376914,2.9302864810363021,4.4556136986641137,5.0699822595172908,-4.199999999999999
54,-1.0999999999999996,7.7195762603775249,6.0375361182616842,-0.5,3.5226665390022931,3.0694014367994709,0.0,2.8999999999999986,-4.399999999999999
55,0.8000000000000007,3.8885862979748667,3.9815745834920122,4.68820693967956,3.1902896266061087,-0.5,-4.199999999999999,6.8369111416020969,8.1484461078619326
56,1.299999999999999,-0.29999999999999893,4.5828239655956819,5.1030731509781573,2.7343552901568162,,,,
57,2.700000000000001,-0.10000000000000142,-5.199999999999999,5.3175589169638382,-3.6999999999999993,,,,
58,4.6822582071753871,0.3999999999999986,6.153729481826411,4.7995347437073415,-3.9000000000000004,,,,
59,0.9000000000000004,7.5744687395705981,6.4319074210973701,4.6833385990664906,-4.1,,,,
60,0.40000000000000036,3.12297794577279,3.4571799670133561,,,,,,
61,1.0999999999999996,-1.299999999999999,,,,,,,
62,0.3000000000000007,3.2452036878141977,,,,,,,
63,2.7316445601359822,,,,,,,,
64,-0.40000000000000036,4.3410329768188491,5.9027333323009037,-0.09999999999999964,,,,,
65,-0.8999999999999986,,,-1.1000000000000014,,,,,
66,2.5572182618038566,,,-2.799999999999999,,,,,
67,0.9000000000000004,,,-3.5999999999999996,,,,,
68,-0.20000000000000107,,,,,,,,
69,-0.1999999999999993,,,-0.5999999999999996,1.5000000000000018,,,,
70,-0.8000000000000007,0.5,3.8999999999999986,0.0,1.5,,,,
71,0.40000000000000036,-1.0999999999999996,0.6999999999999993,3.8165193898328598,-2.8000000000000007,,,,
72,0.40000000000000036,-0.6999999999999993,1.4000000000000004,3.5862845180281084,5.2887047947329453,,,,
73,,,,,,,,,
74,,,,,,,,,
75,,,,,,,,,
76,,,,,,,,,
77,,,,,,,,,
78,,,,,,,,,
79,,,,,,,,,
80,,,,,,,,,
81,,,,,,,,,
82,,,,,,,,,
83,,,,,,,,,
84,,,,,,,,,
85,,,,,,,,,
86,,,,,,,,,
87,,,,,,,,,
88,,,,,,,,,
89,,,,,,,,,
90,,,,,,,,,
91,,,,,,,,,
92,,,,,,,,,
93,,,,,,,,,
94,,,,,,,,,
95,,,,,,,,,
96,,,,,,,,,
97,,,,,,,,,
98,,,,,,,,,
