,0,1,2,3,4,5,6,7,8,9
24,1.9000000000000021,2.5,1.3000000000000007,1.9000000000000021,0.6999999999999993,1.0,4.199999999999999,2.8999999999999986,1.3999999999999986,1.5
25,0.8000000000000007,-0.3000000000000007,0.0,1.7000000000000028,1.3999999999999986,1.5,4.000000000000002,3.700000000000003,2.0,3.1000000000000014
26,-1.1000000000000014,-1.3000000000000007,0.3999999999999986,1.7999999999999972,-2.0999999999999996,0.3999999999999986,2.799999999999997,2.299999999999997,2.5,2.5000000000000018
27,-1.1000000000000014,-5.000000000000002,3.330190269959151,-0.9000000000000021,-2.5,-0.8000000000000007,1.6999999999999993,0.8000000000000007,2.1000000000000014,1.5
28,-1.1999999999999993,-0.7999999999999989,-0.8000000000000007,-3.6000000000000014,-3.5999999999999996,-1.3000000000000007,-2.8000000000000007,-1.2000000000000028,0.9000000000000021,-1.6000000000000014
29,-0.3000000000000007,-0.29999999999999716,-1.3999999999999986,-2.6999999999999993,0.7000000000000011,-0.3000000000000007,-2.599999999999998,-4.499999999999998,-0.7000000000000028,-1.7000000000000028
30,0.0,3.578189138903813,0.5000000000000018,-1.5,2.6999999999999993,0.3000000000000007,-2.1999999999999993,-5.5,-1.1000000000000014,-2.0
31,-0.6000000000000014,0.0,0.0,0.3000000000000007,2.0000000000000018,0.40000000000000213,0.6999999999999993,-5.499999999999998,-3.5,-2.9000000000000004
32,-1.5999999999999979,0.6999999999999993,-0.09999999999999964,-1.1999999999999993,-0.8000000000000007,-0.3999999999999986,0.1999999999999993,2.7001033390179328,-3.599999999999998,-2.3999999999999986
33,-2.5999999999999996,-1.0999999999999996,5.3474945909839287,-2.3999999999999986,-2.0999999999999996,-2.200000000000001,0.6000000000000014,4.3309830677144125,-4.6,-2.299999999999999
34,4.3529252063385808,-1.5999999999999996,-3.0999999999999996,-0.5,-1.700000000000001,-2.700000000000001,-4.6,3.5999999999999996,-0.7000000000000011,-0.29999999999999893
35,-4.0,-3.200000000000001,-2.200000000000001,-0.6999999999999993,-0.1999999999999993,-2.9000000000000004,-4.4,2.7001033390179328,-0.8000000000000007,-1.4000000000000004
36,-2.5,-0.9000000000000004,1.700000000000001,0.3000000000000007,-0.9000000000000004,-0.9000000000000004,-3.3000000000000007,4.180174784533512,-0.5999999999999996,-0.8000000000000007
37,0.0,0.09999999999999964,2.0999999999999996,-0.7000000000000011,-0.40000000000000036,-2.200000000000001,1.1999999999999993,-4.5,-1.9000000000000004,-0.9000000000000004
38,1.8999999999999986,0.20000000000000107,1.0,-0.6000000000000014,-1.700000000000001,5.0234240021874728,1.8000000000000007,-0.9000000000000004,-1.0,0.40000000000000036
39,0.9000000000000004,0.3000000000000007,0.1999999999999993,0.09999999999999964,0.1999999999999993,5.4457372754369713,-0.9000000000000004,-0.29999999999999893,-0.40000000000000036,-0.29999999999999893
40,-0.09999999999999964,-0.20000000000000107,-0.5999999999999996,0.09999999999999964,0.09999999999999964,1.8000000000000007,-0.09999999999999964,1.1999999999999993,0.3000000000000007,0.29999999999999893
41,-0.8999999999999986,0.3999999999999986,-0.29999999999999893,-1.1999999999999993,0.5,6.2105363017671733,-0.5999999999999996,0.40000000000000036,0.8000000000000007,-0.40000000000000036
42,-0.5,0.3000000000000007,0.9000000000000004,-1.200000000000001,-0.7999999999999989,3.9971886742030653,0.40000000000000036,0.5999999999999996,0.5,-0.20000000000000107
43,0.09999999999999964,1.200000000000001,-0.1999999999999993,-0.6999999999999993,-0.9000000000000004,-1.6999999999999993,-0.5999999999999996,-0.5999999999999996,-1.0,-0.3999999999999986
44,0.5,0.9000000000000004,-0.8000000000000007,0.8000000000000007,-0.1999999999999993,-2.8000000000000007,0.09999999999999964,-1.5,-1.700000000000001,-0.09999999999999964
45,0.5,0.5,0.5,0.7000000000000011,0.5,-0.40000000000000036,-0.3000000000000007,-1.0,2.6561848678305062,-1.6999999999999993
46,0.6000000000000014,-1.5,1.5999999999999996,1.8000000000000007,1.4000000000000004,0.5,0.5999999999999996,-0.09999999999999964,3.7770613061168685,6.6283933588382897
47,-0.5,-1.1999999999999993,0.7000000000000011,0.5999999999999996,2.4000000000000004,1.8000000000000007,-0.20000000000000107,3.6430596480626405,2.0999999999999996,8.6570919411666125
48,0.09999999999999964,-1.5,-3.4000000000000004,1.9000000000000004,-0.3000000000000007,2.4000000000000004,-2.0,3.7717699747850952,-0.09999999999999964,4.0917736642920284
49,0.5,0.1999999999999993,-4.199999999999999,0.5999999999999996,-0.5,2.2321798502371268,-3.0999999999999996,4.2885425961795107,3.421509391488466,3.3250317812234935
50,2.6999999999999993,0.09999999999999964,6.0228097062116674,3.1305329391328813,-1.5,-2.0,3.8749016082644001,-0.1999999999999993,-0.5999999999999996,5.2220737217586048
51,2.0999999999999996,0.5999999999999996,4.7737185937735989,-0.9000000000000004,0.8000000000000007,-2.6000000000000014,4.0063550610230756,5.0218764235606059,0.29999999999999893,2.1761970530242847
52,-0.7000000000000011,0.3000000000000007,1.5,4.6950550306248591,0.3000000000000007,-0.20000000000000107,0.7999999999999989,-4.1,0.3000000000000007,3.4439018253606455
53,3.5235085163126953,0.5999999999999996,5.5328886913516211,6.5716882010227735,-1.6000000000000014,-0.7000000000000011,,,,3.8335875424776282
54,-2.4000000000000004,1.4000000000000004,8.3972711400619477,6.491854273322236,-2.3000000000000007,-3.299999999999999,,,,3.6922099422198857
55,1.5,4.7639026493236916,3.599999999999998,-2.799999999999999,-2.5999999999999996,-4.299999999999999,,,,0.5999999999999996
56,2.7717890306345696,-0.5,9.0133334731602215,0.40000000000000036,-0.29999999999999893,-2.8999999999999986,,,,2.3
57,-0.5999999999999996,-2.9000000000000004,4.9149893464877756,0.9000000000000004,,0.5,,,,
58,-2.0999999999999996,5.3096156819103415,5.221656929634273,,,,,,,1.8954240316191149
59,-1.0999999999999996,-1.6999999999999993,8.7043619949997311,,,,,,,
60,0.40000000000000036,-0.8000000000000007,,,,,,,,
61,-1.0999999999999996,-2.5999999999999996,2.4861946133099924,,,,,,,
62,0.09999999999999964,3.2800832978373453,,,,,,,,
63,-0.9000000000000004,3.7293847408510552,,,,,,,,
64,-0.9000000000000004,0.40000000000000036,,0.1999999999999993,-3.3000000000000007,,,,,
65,0.10000000000000142,0.7999999999999989,,0.0,,,,,,
66,2.74671531667975,-1.3000000000000007,,0.09999999999999964,2.299999999999999,,,,,
67,3.7391804572183185,0.5999999999999996,,1.6999999999999993,5.299999999999999,,,,,
68,2.3999999999999986,3.0,,-0.10000000000000142,,4.3079192280111895,,,,
69,2.0,2.5999999999999996,,-0.3999999999999986,-1.1999999999999993,8.8869068779184559,,,,
70,,,,4.2725187468614916,,,,,,
71,,,,,,,,,,
72,,,,,,,,,,
73,,,,,,,,,,
74,,,,,,,,,,
75,,,,,,,,,,
76,,,,,,,,,,
77,,,,,,,,,,
78,,,,,,,,,,
79,,,,,,,,,,
80,,,,,,,,,,
81,,,,,,,,,,
82,,,,,,,,,,
83,,,,,,,,,,
84,,,,,,,,,,
85,,,,,,,,,,
86,,,,,,,,,,
87,,,,,,,,,,
88,,,,,,,,,,
89,,,,,,,,,,
90,,,,,,,,,,
91,,,,,,,,,,
92,,,,,,,,,,
93,,,,,,,,,,
94,,,,,,,,,,
95,,,,,,,,,,
